Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.0,0.5000763887836267,0.5657104774432274,0.5583400256830087,0.5298905259960501,0.4677783836001459,0.5796695642735207,0.4478112050347196,0.6987075372561554,0.6568259050660894,0.42705619926123267,0.6239037935361109,0.532594518132126,0.48376649910968017,0.9107616579471476,0.13298688091521868,0.3056125928297419,0.2215073617565888,0.6554158052443216,0.652830676299685,0.7805234080352264,0.8521440750610028,0.5625597183360094,0.532816143135065,0.7008121651622675,0.34233922031837527,0.5366976424585986,0.2726668148620335,0.6628793155588176,0.4897810268609519,0.47468229954532215,0.3966519890463937,0.7496164867930302,0.5017830331793095,0.5296768485239881,0.24806360933630417,0.5774467311943641,0.511657076208586,0.6139925643005281,0.8001401708721126,0.5543768225785536,0.4402769234827339,0.4737834383698061,0.5587302721502283,0.35364368978369476,0.6175733191748412,0.5707537489135643
0.0,0.2662644907604249,0.22545237593269538,0.3567393968208298,0.3713196692912211,0.550727642305899,0.4654631293714723,0.9553738473094243,0.18205358762242838,0.26239369266741713,0.226750986434335,0.6219199223278667,0.3185257102542196,0.46005798857722674,0.24706314874858917,0.17445084451843484,0.18746797799367906,0.6285585632791594,0.2371619602015355,0.2475657958035642,0.3843374302637494,0.7934090219950761,0.1856051774956277,0.7660811587722791,0.13377074831206082,0.876581564152357,0.47487776195083103,0.9107624012048362,0.5775337986967516,0.6815766901388378,0.15613709039090487,0.32699690027131156,0.12822554748872503,0.35785605179849767,0.17703672613568014,0.34840274355901446,0.42689569860395177,0.16745856235529888,0.6909020129659984,0.560167546820711,0.32346839745694417,0.5207265690096201,0.1991592578598793,0.5550306217920942,0.8305282976228654,0.33170482395808054,0.6336083080582057
0.0,0.3504854788032111,0.5460449488403685,0.43290284934301143,0.25849912186734614,0.5235401431958296,0.40165343869083575,0.7453103558892709,0.3105350359774981,0.5251649770993625,0.3911297983386637,0.5855062163760415,0.6749584951518491,0.3847259269653705,0.5726814033249653,0.5729482353875253,0.5060765546969889,0.35043167076645315,0.6658416900189001,0.47970038702966644,0.7471033052070187,0.6388370056678155,0.39320223130155696,0.6324091755721952,0.4297788473203394,0.6456691182013988,0.5107826271094927,0.7032911057650878,0.5568573403269113,0.5605297832586373,0.5031953798307635,0.6648164313833147,0.6264035833757401,0.4963784742118844,0.5487398947141863,0.27999049077226235,0.3888124017790864,0.5101544437208287,0.2986120836137173,0.5731646968722998,0.4712495811929589,0.3608351220087232,0.43869366034433266,0.5101703930462101,0.5496460925820668,0.5432996202854549,0.5570575914443237
1.0,0.5193771210281442,0.4860893469253529,0.4858321197732354,0.42869439661285924,0.47314517893613917,0.4994053213140741,0.6844410776727088,0.5026088071374039,0.5086754960982051,0.5063045400661252,0.49482084832716244,0.5581665491566979,0.4864015399116646,0.8353889811522746,0.29251339044140434,0.48928836983927065,0.4471426718819243,0.5205809404984993,0.5627827116514746,0.543442118151016,0.49297565812374994,0.48363438261065783,0.5232369391718064,0.4756793511568794,0.5093247690645566,0.49119312951848915,0.5828114151228032,0.5509629417464679,0.41605205193000594,0.47928409736247285,0.5152917280007809,0.24107309457243786,0.5531202761734558,0.4240617248608584,0.4298299237439174,0.3554436989560522,0.48364285217565706,0.2457488188203942,0.44130361411949803,0.5363256102924147,0.48443680580821286,0.475171494848577,0.437536784272418,0.5416617109469855,0.5322149340160459,0.4265605765260189
2.0,0.7872945594289694,0.5701833701866597,0.5118663472246396,0.5777040002484434,0.6461749985746781,0.3658654913491289,0.4069378611515226,0.2804121903474804,0.29967092288970903,0.8095134357767861,0.6698122197957279,0.490088778611775,0.3257538501430172,0.2586850163453325,0.08398695504916277,0.4579597618538524,0.3491075262203815,0.6188565573367756,0.3984586048020648,0.22165953449255252,0.08281961294208434,0.21724016240002925,0.6058468770359318,0.46140210486274463,0.5197157942923717,0.7423034976309636,0.9062085960804143,0.3109545375844951,0.6206219353046458,0.34990810241385095,0.16231735196000413,0.7516148663931301,0.3826711837566832,0.40393269580945557,0.5639486881298557,0.7766454338372409,0.5526456369888622,0.8676062680906923,0.307880096096173,0.6739923726941214,0.2709456638987127,0.7495692904547087,0.6139286589535288,0.30611896534278477,0.8888848568843443,0.6585817027277179
0.0,0.321892380365517,0.31839545977001316,0.5189430504699084,0.07376494414585769,0.31931130372430067,0.47462491581599126,0.3847247670907432,0.4798781967969218,0.33336525046510634,0.5410148978886725,0.7426909885902352,0.2623659595003355,0.48673723456103746,0.13835086934287508,0.6992306451333543,0.416935892025239,0.5428849326243427,0.315780317298017,0.23431207606088603,0.49489174052154505,0.3744237014446759,0.7482910174218456,0.6895969901309807,0.710411168610635,0.7779548391952434,0.24615787389594132,0.5378231482370472,0.5526357252547991,0.8017357911479714,0.3724808160615436,0.32039537728987505,0.11329431829676363,0.22690668544374284,0.8251924998334399,0.6218345514421904,0.7347801715470391,0.3508388768633542,0.5855919753245408,0.14005910857976656,0.4822553356264954,0.8405827557827862,0.7213497290780807,0.40130994586311625,0.7999427316070661,0.26293763766065553,0.8142618211430415
0.0,0.4889449224973813,0.493540742680024,0.5338341772503539,0.657176367406301,0.49097942367221215,0.5622875278246292,0.5494062732054145,0.4746139729224756,0.4302208554307004,0.43820147103562823,0.535645104288903,0.540588959446153,0.4366608974434088,0.6252655048927027,0.41446556875026924,0.4451277135943841,0.5225361683599621,0.5326495295104143,0.4996339624551387,0.42065810502156914,0.34427337152558546,0.4474896715440443,0.5779253976277744,0.6614784955708333,0.5429567294468632,0.491151587014345,0.4501885894952149,0.4808661680276405,0.4694245092715322,0.4980374638599709,0.4656308219813189,0.14080531096674245,0.5197560210872828,0.4077940478721456,0.51857831348566,0.4216243431059914,0.45193950093976704,0.12875325899605464,0.5570101373599257,0.4794130943380263,0.5091980706897619,0.4909707252217593,0.49455340088560257,0.540223471816566,0.3903088296728182,0.45463902451092625
1.0,0.39357417206431067,0.4569256317145778,0.39626428715784145,0.4645476989861699,0.5165032145442402,0.5256853675873477,0.3689104108024466,0.4495276727177428,0.44864222013381433,0.5529712300519483,0.3812468745686263,0.5719995133187321,0.5541250796427148,0.7645171781610848,0.3145783882707923,0.45512405451482046,0.5405916265650208,0.45662068547250284,0.46559651896067955,0.3256040831347113,0.4948173204962619,0.41244417868231553,0.5677750305395791,0.24437593897411305,0.49980106811266,0.4481826562340435,0.5195256839685574,0.6259237449709567,0.4977037724680876,0.39527859275312777,0.4765522491043517,0.5093475469861591,0.5548314343821183,0.5738701438339434,0.400038707901852,0.3014006013103828,0.4586305313765335,0.9345923060085767,0.3217678299629066,0.5926775133238161,0.4837466085201266,0.4860849388082513,0.5179912244206206,0.51996770620703,0.6423165179518929,0.43321015458115947
1.0,0.6948703098947926,0.5590101075389777,0.5771533828778842,0.3583666188241233,0.5900398659083341,0.5456682244462512,0.2986331410321112,0.309563088410117,0.6602956372133137,0.7060129462466853,0.4718235928089262,0.5519099416224007,0.6419726830614089,0.45961702002561977,0.892559781321965,0.5272565760108794,0.6998766720320142,0.6792376148353101,0.6912628815601687,0.250303542314013,0.6104290047072036,0.4564379242604772,0.34371189360309906,0.4424516258552529,0.38102396531928223,0.6210568672526646,0.18398274370226145,0.7179319659289586,0.40235248322944867,0.4257354278549374,0.2578794258305412,0.2060389903926602,0.497866588587747,0.7652151332634456,0.25874241369048506,0.7968783619179265,0.6263724532946245,0.4545628833548219,0.37131918991755625,0.4058192492366796,0.5447570024479531,0.3081124157864072,0.2764250793737247,0.4896759228878375,0.1667957901664574,0.3448048766609516
1.0,0.39570994178227537,0.41457561281623745,0.3114834630476435,0.12070787286028857,0.35650850071613405,0.5263293153974774,0.8852869613917355,0.7143243430598635,0.48772228925574646,0.3477331336543632,0.5363985229617002,0.5161989573473359,0.6617660413440122,0.08266107781532733,0.7398394035928304,0.40007371534527264,0.36501049766633553,0.5624665053939388,0.37984128497147734,0.6280894014745004,0.5241723969574327,0.4741889884856423,0.5296116096334816,0.3505142954847998,0.5819624457010205,0.46055081087125493,0.4045936457628433,0.6388662319202861,0.640046130545444,0.33611019041433554,0.3792114922668734,0.36046672966512266,0.6378147989712529,0.7653766825499776,0.7101173024267958,0.7465871461470409,0.41780566708117906,0.975979344851391,0.3288271236309602,0.39197956300571024,0.682950338500952,0.4091596216680266,0.5166872694615192,0.36221806664265144,0.6688575841019824,0.6505615503630096
1.0,0.4010711595895747,0.44509521534432356,0.41083867966136217,0.6961221468652475,0.38246517657802737,0.3638897916663555,0.4720573404625945,0.38995212484192704,0.6699717777946531,0.36531390699481464,0.4843382713820675,0.7108544491283649,0.5502075389203146,0.8565200395899394,0.8798308337675866,0.6023808629536765,0.6209671667266556,0.6970923006928031,0.7913032102362748,0.4714608051521934,0.18798446560724877,0.41903140683434775,0.38716444400575367,0.43771943048340695,0.3240631693838912,0.5245303940713545,0.41529612995802373,0.6800863450794064,0.6875469939323836,0.5129961766061244,0.3889651063791034,0.5860160506445733,0.6784899397198949,0.4440676697518356,0.5114489523750548,0.3446844397159032,0.4674414307409808,0.4041132496705236,0.31979462878388015,0.520325391445705,0.38545207228180967,0.4459918083081351,0.46958706823472546,0.619810493190439,0.3749333206558133,0.6947178924521471
1.0,0.6621615145650692,0.3302092356048463,0.3617695627679437,0.4545797467367219,0.3466529419162232,0.4289515439733152,0.704127228732893,0.5737782336467416,0.5724733722654957,0.5776535572802406,0.36645163573641776,0.45052348635112077,0.555948561041036,0.8677084871291758,0.5376254006902801,0.3947683333241531,0.24312509150333958,0.5800910073953172,0.24700151511322638,0.41735993742219557,0.5331140605057879,0.6567838197617082,0.37680692912476255,0.4305147296969637,0.2881824571815933,0.4381237038782987,0.5657349869474385,0.4298108287369301,0.34792412408552603,0.3461602307228974,0.5310621594851013,0.6802318982983696,0.5971554023648205,0.7580895759013776,0.22693600451675086,0.5906053605857188,0.5172118565384443,0.5857888161723046,0.8087138566414466,0.3405510085965602,0.5816433233374891,0.6038003069896553,0.46231723577770245,0.45405486540874584,0.7190717743508727,0.27702413286183614
0.0,0.45026609187554106,0.5122804729359247,0.6459788868375388,0.128726092234253,0.3244447046610396,0.4601054130824137,0.6111749845143583,0.7921152855456047,0.5634679855039711,0.23051639715561206,0.8305502472297807,0.7671204340660832,0.4796911967618321,0.9159306318870293,0.5372969203286249,0.7890300506017472,0.751778832541802,0.8272242212496392,0.8238193269720908,0.09914408312030402,0.2142729395753776,0.4055882239893194,0.8100165063429793,0.3275636052183904,0.26816826363659824,0.73481961555241,0.4527423844267667,0.7708489055215066,0.2537815708592311,0.6086956388806649,0.4546940058386297,0.08898269646548597,0.6260931157265988,0.2988700959162097,0.15011455557705086,0.13776713018610276,0.2026608349467631,0.9027506226373675,0.7040327664357642,0.7527504926446764,0.6294163160266171,0.5128800512454171,0.3755141104258523,0.8392294921358829,0.37515609080456036,0.4746136663055787
1.0,0.507805580313398,0.4911748741647156,0.43353428020947776,0.42217726559617474,0.48225402241668364,0.4737416057747697,0.5850182267097266,0.4744305872457101,0.5269185394280501,0.4630448468783558,0.4740294445397904,0.5268340751462895,0.4997451291263423,0.36128834913281116,0.7615242308244932,0.4653387957940858,0.4705607217052772,0.5034232903919146,0.5295382557859509,0.5684122364240227,0.5003132662701568,0.5117352639990429,0.5128561073518578,0.5555692417723773,0.49720504523364106,0.48735084448263216,0.5495209338879903,0.540497024639621,0.4600870973025171,0.494594042003906,0.4815031304802882,0.23707993649923828,0.5614741054605196,0.47033338926954427,0.4606022600240433,0.49094513264402473,0.4739687754383583,0.9094082897054238,0.4004814357652933,0.526234081322217,0.46608675609352207,0.49132185933723127,0.4524904475951034,0.5418983067339973,0.6655486662585934,0.4489677581127454
0.0,0.4595062154851086,0.47316926367296763,0.5328871778336123,0.553645864067263,0.5090819089337242,0.5360384391587665,0.49125997021243106,0.5207399631204065,0.43080238329984893,0.4420841247995925,0.5260480699104011,0.5164245703651688,0.43198862143146066,0.1578953175643509,0.47163487922018654,0.4950792860510946,0.46217113840033536,0.5504223800085108,0.4560424033424975,0.4453995652910578,0.4687986344309185,0.4284420678100233,0.5693856677799988,0.4487345928243598,0.5249476248446426,0.48146616341222886,0.47095432932552794,0.49705787897158543,0.47927096939199043,0.4923408354580308,0.5116556715169699,0.6097477037583787,0.5223581884320183,0.49654033721106183,0.44899339412375555,0.48512416255504814,0.4608156565400006,0.3395608200354743,0.37964021423040817,0.4934562652304971,0.4830519498533965,0.49233950312332825,0.4916975314335653,0.5306564387385113,0.6557422634615644,0.45585365750146367
0.0,0.6288621427338034,0.32732792345405476,0.5251809928413486,0.4207581490688589,0.5029349754795482,0.4807402883495083,0.2526509114916837,0.2772708784309209,0.47170304374876426,0.6180118387587107,0.45960475779449417,0.40784340842519945,0.31633524036018656,0.10000518261155937,0.26251346226591665,0.30746849024215783,0.35691506998079986,0.3642339428976244,0.2719868010452064,0.769992637999096,0.25425124859640397,0.47632298427714087,0.6357009220528737,0.46728896186505864,0.36672070692110253,0.3956562720215243,0.4533963312924449,0.5038350188832094,0.4236347086988801,0.6073433513035136,0.6066011038752112,0.8909782304476584,0.36939384488758764,0.7162929428433848,0.43877403186246855,0.7475063719650099,0.5405682787048071,0.9729928645938113,0.6723274933169034,0.4421351179954296,0.5088568796302125,0.4505262707833885,0.4489787740551558,0.42992453207789205,0.4904114716830884,0.5787024119909371
2.0,0.42735868389568127,0.49648074302057277,0.3831293292682691,0.2762172524807136,0.43109612600066216,0.5218858838720355,0.1777215994005918,0.39766687784736676,0.5551662596769791,0.4280382928238234,0.5851775548187381,0.5301206220849808,0.5688263126319376,0.5098020444364585,0.3393793342030769,0.5202467081389864,0.6166224876217358,0.47894497390232893,0.4103554662082271,0.7132893215137743,0.4225715746121419,0.4297836709720681,0.46134905777094704,0.407616794694055,0.5598105536601575,0.4906140475696896,0.5107197542619321,0.4670393979729935,0.5940754814501549,0.5787999035780087,0.6048497177463407,0.4037219655948753,0.5207855579835788,0.5753283367510083,0.5411403264991189,0.4040069821622585,0.40218023865146585,0.184805341641948,0.6828203384879427,0.43007417408827486,0.49018706600930595,0.4160888424232521,0.528842075244011,0.5302887345862621,0.28375004324512626,0.45027478827726786
2.0,0.6837671241422836,0.6575296493391789,0.2369636209076751,0.20056041089939575,0.39242686875467864,0.2587872303830188,0.43337855982504364,0.23919927202199892,0.5541759640761246,0.3561321311883664,0.5662026880426273,0.28212410676484895,0.752609142466865,0.923988537676162,0.39568969553615685,0.3506810054469903,0.31954441790674903,0.4773022505596865,0.17889567491255912,0.6169890002027884,0.42210177249314645,0.4344557826635904,0.6469255712991875,0.6695620983302495,0.762997120879661,0.4267721907168109,0.8039163159403089,0.6391806247065778,0.4262896286444462,0.5733235220195878,0.37554587687664476,0.8590632014537793,0.29859213986240607,0.290728861705518,0.29124087879461497,0.43288882957023317,0.5882211976558399,0.5264414418271287,0.487158418326889,0.2197454364730495,0.4544417318132594,0.23004121847032863,0.3566938502448608,0.7258784761145168,0.25838137739110295,0.7123605281063087
0.0,0.5388222185317336,0.43680567648755536,0.5441247873897186,0.23903555948683533,0.5358023056954834,0.5605871676424176,0.7036934932348592,0.508940416676086,0.5462073524472465,0.362930101280634,0.4654325505584461,0.5740995181048252,0.4330619786257229,0.1924272241889253,0.2013460461244462,0.5513542871392396,0.47027458519018034,0.6030716474808844,0.5794857852395382,0.4630947970160686,0.42462044380669217,0.4450687044611004,0.6130088090608922,0.6305345992587253,0.4022499507084183,0.5084768666916659,0.6677708054366143,0.5419811828241368,0.40827869367841224,0.5043144549478566,0.412109077069944,0.3703427460483037,0.5705629656239708,0.6463091395152505,0.4292756161628169,0.4336017297563545,0.47350982875648734,0.9403445009145731,0.3270312303760286,0.4543143426652793,0.6070061915912601,0.48673547382565113,0.5446421494868554,0.4754252733569162,0.5095928349887475,0.44579756869912607
2.0,0.44404201553341305,0.4898253032757554,0.4444019949959882,0.4121113380941239,0.5162863388706476,0.468457513897103,0.6177139537312201,0.44825250066077904,0.5497520775142604,0.5339504153978114,0.5473940290648575,0.48533464981786145,0.516513766502245,0.7182112909587074,0.24420939456621735,0.5457610647283317,0.46577255182096555,0.47300727952663385,0.4626396233632707,0.5367441464250281,0.5456210445244732,0.4900765784456196,0.5048299839799951,0.5541352979094368,0.4780886619859149,0.4918961183483107,0.621896919950598,0.48480131655563696,0.49719931312569626,0.4891639720238028,0.5409503629709984,0.8511899787886569,0.46430492355553327,0.44657153313130643,0.44214923684727286,0.4053361866394786,0.44203873731988774,0.0909484498524823,0.6555267732314795,0.433605421759323,0.5441381028698884,0.4168800639240962,0.49058358643698413,0.4696828158176018,0.5990869900249337,0.44109325250595655
0.0,0.4786913474397858,0.4828957376552167,0.5168905448968352,0.6892887646453897,0.5032829099130824,0.5608624716252772,0.6145346514820516,0.46027748926978473,0.4627794986600381,0.4393433189478131,0.5389405592919525,0.4978359718481778,0.43134807551030824,0.13656094002283373,0.48140239193839,0.4960290160208634,0.43316333649294075,0.5167282394830001,0.47567478693486137,0.6524940546966186,0.35130806424660477,0.4211026357265675,0.557580663109597,0.5774546799102052,0.5060797562179055,0.47575406595021635,0.5420185817754463,0.4853504881945545,0.4907625837615577,0.5243008714408198,0.46745911568131554,0.8732615138801741,0.5049628274328448,0.45304509493260564,0.44105572350974703,0.46599063301790483,0.46308360914569235,0.522223139542163,0.6196766899453464,0.5072208621850294,0.4807108919740372,0.49372968976497755,0.4737474631857866,0.5246941065621102,0.4073281882859044,0.46578345378755215
1.0,0.49076884250345937,0.6227706572738009,0.20280809780757625,0.830426861946601,0.6262613204203102,0.30988233423494355,0.8958904564969012,0.4980451587382218,0.8250019409727012,0.30075999689053773,0.514983241266658,0.3803551190393149,0.3861461843623707,0.5900163419415817,0.8871230012497789,0.688440211463198,0.6686482692088972,0.5344546962031199,0.8099737415459018,0.49860868194263736,0.8258497042266638,0.6945490508213917,0.35185860543638536,0.7237569004052727,0.18587860301840864,0.39517272455916636,0.2830986024406482,0.5154364846859846,0.6303197586775271,0.25464388307956637,0.5061401838462366,0.9200261148727373,0.38019420769689133,0.630006658382172,0.551486064865043,0.10902357417584803,0.47340199704321856,0.7049972838277279,0.12658764374199033,0.7255607424376783,0.5006144294184012,0.23416286367847755,0.32289241236584804,0.7798339004988739,0.5712634613030295,0.2181532653024054
2.0,0.31044139053140535,0.4625358571882937,0.07077023449564872,0.4134723485433847,0.4896974494389523,0.2763087189342875,0.58522215040537,0.7238906758941777,0.2737926414269521,0.6067898406653945,0.6248128845724628,0.8898996457117163,0.7382339233312379,0.8465998564762417,0.489253353999649,0.22520416128789564,0.9513192628915453,0.17571288555311818,0.4714136553540602,0.08958872848444042,0.9228064848901683,0.8968978649948891,0.6811519867741453,0.35773557293443914,0.28220427686119515,0.3008476611064771,0.1583706912059035,0.5207647445933187,0.1887759223195308,0.34531728012374396,0.6131094771634916,0.7254539304633143,0.09661209345565418,0.4331989621580296,0.6359949498406785,0.8312595433690813,0.46923035557760323,0.9669663593281005,0.27857227837280857,0.0785290856256777,0.4859178797552429,0.27935757404228495,0.7726324606083662,0.2681279313540229,0.31758358825773525,0.7574281136483317
2.0,0.48497689110167336,0.4916647764306392,0.4692189024134842,0.43631237964602937,0.46471482135894776,0.4374113384993685,0.5009765780926905,0.4218841718766269,0.4972645182824145,0.5469181057963433,0.5522469055523468,0.4737030205354802,0.48536903224720396,0.9050359830002366,0.3360795697540498,0.47831238390176684,0.5170673232067324,0.44636471521510157,0.43089157200131506,0.7071791491967465,0.5532972494162621,0.4947950797886246,0.4865511594732776,0.6095968122004455,0.4600387364934448,0.5105330729723581,0.6234078118086399,0.49494073048169407,0.48229804507865115,0.5312379929851194,0.5456204631685778,0.5318493444288245,0.4644543443800285,0.40110634235345427,0.5279235730684121,0.6294356158029935,0.40976947242091294,0.7380175081446493,0.33342314632480985,0.46992449835682015,0.5120354916311157,0.41315724571317025,0.49641464662558965,0.5108994830843778,0.3755069634588299,0.5097826113044972
2.0,0.6670808428882213,0.5817046864633149,0.4800451474005988,0.16216375302302413,0.4854371291958195,0.4535061472573673,0.2670186347246217,0.4530874216195146,0.4740714354017551,0.3779910243840793,0.4988901214588898,0.40771807596846965,0.508166596367237,0.05410628229699297,0.829984189236505,0.6305298409460866,0.5209244795739012,0.59546838787457,0.7196251534480019,0.22876526109855153,0.5929134685438365,0.6559963200340866,0.6293942052470495,0.5726282765037225,0.344018818249264,0.5199842836993093,0.22970978651024768,0.3937032026676194,0.6941532984913323,0.45419755011549234,0.5596307983668675,0.30437265806346187,0.6020453406402457,0.6104431837463525,0.41647814000819106,0.6910164731867126,0.3298007670890335,0.39565553563669537,0.31357960444186955,0.5211841431097967,0.3238139114388005,0.4052245325569262,0.4290791346686756,0.48548714481151684,0.38203014687023346,0.5763261819119322
0.0,0.11062947684830816,0.5995249845505637,0.2832783648008958,0.2815178385091152,0.7309454794361011,0.8611413130034286,0.3261321251657736,0.7757375873823772,0.17003205249473224,0.5997501560176067,0.7029351491985913,0.23281471761939931,0.43097075838356697,0.889203236185604,0.11901345696097891,0.10202527975837124,0.5742913933269976,0.4592407176761326,0.7553797114616475,0.8941630188583806,0.3142604648223763,0.3993779886159673,0.5087773232180265,0.5804174283060857,0.8952205672504379,0.6474181157433234,0.4001140631375099,0.31375200601561176,0.8548165879503683,0.21658197067039828,0.6792782811935643,0.915922994363876,0.6261689225030042,0.4315171406970119,0.24331841505076895,0.3828610945623564,0.6482503561479864,0.6485078952289504,0.8880964370166803,0.7780600522624772,0.7644086422691256,0.8112071006549789,0.3290841009351964,0.40552972281155464,0.38625744595730965,0.5475133549672974
2.0,0.48979342422425315,0.47345575603455325,0.3756919296235702,0.4259160610139798,0.4766424616911709,0.49656738890109803,0.7262244848249463,0.5455788740798037,0.557319269456394,0.4863280989297851,0.5305127578680306,0.5419764579853102,0.470415446835467,0.7816526001162685,0.16160886635424268,0.5511922745851358,0.5631271592781842,0.42560201376306056,0.5096036257621458,0.5098913306464619,0.3250825512050452,0.46503521472541076,0.507860685918369,0.5345213064981286,0.5606682575513919,0.5264085703483189,0.6959327913688909,0.44931282477374046,0.5840410735280603,0.49152554449087144,0.4977894799150612,0.7272284307905063,0.45216211892793323,0.5006860701201656,0.4294190086594975,0.3713269792458895,0.3998781181127744,0.36697454714893707,0.28861742200825663,0.4472019074562759,0.5337405833731845,0.4078613502935917,0.47016655152152315,0.44040759654377304,0.37078421106479015,0.40950162284789215
1.0,0.7541974084141335,0.3289352061877409,0.6484699424505771,0.5686769544736475,0.5215843920729009,0.49537902322565525,0.9088234261747791,0.41098241305680244,0.6720558023051653,0.5194332233912964,0.4366466995412194,0.749575702089249,0.5439055751187611,0.1295985301303294,0.42634390521618765,0.6436564740882978,0.6319098645356719,0.709033309813129,0.35245950123371605,0.7105241526920985,0.47844217548735307,0.5339415928359844,0.7064645077426746,0.8733147836411199,0.6932318244722425,0.43217661017814124,0.7618971051602588,0.5885386887511059,0.44076284572075425,0.26502469857402844,0.6479466382652141,0.5017696996686625,0.6551884613670198,0.6648085381542149,0.6655663210252357,0.349656664783124,0.6206507077483943,0.5473474733507303,0.4769163604592458,0.5955742858225764,0.20693467675786253,0.3123398219958253,0.3764475911930511,0.7549705521816803,0.2091819643229274,0.3819046184927629
1.0,0.3418437446418597,0.4456797841554993,0.39980913803347845,0.8299815947535846,0.5868172254931953,0.4583280713925988,0.15121390663003018,0.6330373981627215,0.5825930461334484,0.35557941152367806,0.6598531407481812,0.3798580530414108,0.6082550122679738,0.30429729584812115,0.44689971400296186,0.6002537542718134,0.5935076857624852,0.643872746901342,0.5715813073462864,0.23039323421014976,0.7846342750361731,0.5777061460179316,0.573152381956309,0.19462500451174125,0.4604324994182932,0.3986786227672377,0.6671341505997704,0.5870432032384263,0.6086045021831754,0.6355989962968314,0.6018821113456402,0.9505464038244101,0.5743899888626497,0.2653321770761963,0.259136675270049,0.39714131479747344,0.5721104715506148,0.8528389292312674,0.7814027317363309,0.38866768834352533,0.28512387282936064,0.6144089794630123,0.40785480906920174,0.5409188054839128,0.8420850028139191,0.42692907165294197
